bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr3:178938740-178938979:PIK3CA	240	602.1667	1.1965	1.1879	0.0759	0.0619
chr3:178941863-178941982:PIK3CA	120	433.4127	0.8473	0.8422	0.0384	0.0208
chr3:178942429-178942668:PIK3CA	240	424.2086	0.8266	0.8424	0.0703	0.0526
chr3:178943730-178943849:PIK3CA	120	490.3076	0.9661	0.9773	0.0810	0.0672
chr3:178947026-178947265:PIK3CA	240	568.8196	1.1255	1.1309	0.0729	0.0590
chr3:178947791-178947910:PIK3CA	120	433.5433	0.8610	0.8595	0.0638	0.0503
chr3:178947969-178948208:PIK3CA	240	622.1672	1.2152	1.2224	0.0701	0.0544
chr3:178951837-178952196:PIK3CA	360	738.0952	1.3337	1.3255	0.0428	0.0329
chr3:181430106-181431184:SOX2	1079	563.0300	1.1087	1.1168	0.0469	0.0372
chr3:182662862-182662981:DCUN1D1	120	488.9655	0.9654	0.9724	0.0713	0.0596
chr3:182665015-182665134:DCUN1D1	120	378.9203	0.7481	0.7508	0.0475	0.0371
chr3:182665319-182665438:DCUN1D1	120	371.4026	0.7481	0.7463	0.0430	0.0287
chr3:182678959-182679198:DCUN1D1	240	469.3237	0.9191	0.9198	0.0250	0.0170
chr3:182681634-182681873:DCUN1D1	240	483.4547	0.9547	0.9499	0.0455	0.0325
chr3:182683314-182683553:DCUN1D1	240	403.1924	0.7915	0.7995	0.0570	0.0367
chr3:182697849-182697968:DCUN1D1	120	130.7840	0.2375	0.2384	0.0269	0.0187
chr3:182698241-182698359:DCUN1D1	119	381.1766	0.7560	0.7524	0.0767	0.0593
chr3:183209686-183210045:KLHL6	360	552.1944	1.0810	1.0801	0.0337	0.0272
chr3:183210269-183210508:KLHL6	240	537.8093	1.0571	1.0582	0.0441	0.0365
chr3:183211848-183212087:KLHL6	240	419.7609	0.8216	0.8281	0.0359	0.0274
chr3:183217377-183217616:KLHL6	240	546.9899	1.0806	1.0824	0.0336	0.0242
chr3:183225832-183226311:KLHL6	480	659.4203	1.2724	1.2711	0.0354	0.0297
chr3:183245596-183245835:KLHL6	240	509.6338	0.9977	0.9995	0.0284	0.0201
chr3:183273116-183273475:KLHL6	360	613.7528	1.2065	1.2071	0.0351	0.0223
chr3:185003353-185003472:MAP3K13	120	231.9054	0.4169	0.4158	0.0246	0.0174
chr3:185009354-185009832:MAP3K13	479	549.3527	1.0815	1.0897	0.0732	0.0613
chr3:185010393-185010872:MAP3K13	480	429.2190	0.8484	0.8449	0.0401	0.0344
chr3:185080816-185081175:MAP3K13	360	493.7804	0.9736	0.9769	0.0419	0.0339
chr3:185146265-185146864:MAP3K13	600	547.8209	1.0843	1.0836	0.0413	0.0289
chr3:185155207-185155446:MAP3K13	240	368.7069	0.7288	0.7242	0.0245	0.0186
chr3:185161209-185161448:MAP3K13	240	265.9370	0.5306	0.5100	0.0468	0.0356
chr3:185165537-185165776:MAP3K13	240	512.9185	0.9976	1.0080	0.0481	0.0348
chr3:185167648-185167887:MAP3K13	240	506.5674	0.9928	1.0004	0.0425	0.0324
chr3:185169069-185169188:MAP3K13	120	347.1057	0.6889	0.6885	0.0449	0.0342
chr3:185181333-185181452:MAP3K13	120	303.8843	0.5900	0.5945	0.0342	0.0252
chr3:185183533-185183652:MAP3K13	120	334.3940	0.6707	0.6660	0.0420	0.0271
chr3:185184563-185184802:MAP3K13	240	469.6759	0.9398	0.9392	0.0248	0.0189
chr3:185190737-185191576:MAP3K13	840	560.9426	1.1033	1.1007	0.0261	0.0196
chr3:185195090-185195209:MAP3K13	120	256.3963	0.4769	0.4820	0.0498	0.0346
chr3:185197989-185198348:MAP3K13	360	432.7119	0.8531	0.8542	0.0299	0.0228
chr3:185200134-185200253:MAP3K13	120	289.8139	0.5681	0.5713	0.0217	0.0159
chr3:185783833-185784852:ETV5.intron.7	1020	627.3227	1.2394	1.2281	0.0631	0.0497
chr3:185785153-185785272:ETV5.intron.7	120	341.3696	0.6817	0.6795	0.0595	0.0439
chr3:185785393-185787432:ETV5.intron.7	2040	658.6779	1.2693	1.2672	0.0347	0.0314
chr3:185787493-185787792:ETV5.intron.7	300	786.0665	1.4513	1.4505	0.0823	0.0695
chr3:185787853-185789652:ETV5.intron.7	1800	706.9536	1.2850	1.2875	0.0242	0.0166
chr3:185789893-185790012:ETV5.intron.7	120	160.3653	0.2744	0.2969	0.0787	0.0688
chr3:185790133-185790672:ETV5.intron.7	540	654.7065	1.2636	1.2623	0.0279	0.0204
chr3:185790733-185792472:ETV5.intron.7	1740	585.7883	1.1640	1.1587	0.0644	0.0465
chr3:185792653-185797632:ETV5.intron.7	4980	615.6237	1.2078	1.2083	0.0242	0.0216
chr3:185797884-185798843:ETV5.intron.6	960	563.5731	1.1176	1.1116	0.0324	0.0244
chr3:186501354-186501473:EIF4A2	120	391.7403	0.7808	0.7746	0.0360	0.0281
chr3:186502182-186502538:EIF4A2	357	511.6363	1.0047	1.0073	0.0483	0.0333
chr3:186502701-186502940:EIF4A2	240	418.2200	0.8301	0.8288	0.0244	0.0155
chr3:186503636-186503875:EIF4A2	240	470.1991	0.9294	0.9292	0.0238	0.0178
chr3:186503948-186504067:EIF4A2	120	507.2618	0.9851	0.9969	0.0587	0.0444
chr3:186504243-186504482:EIF4A2	240	474.7703	0.9201	0.9246	0.0382	0.0278
chr3:186504865-186505104:EIF4A2	240	536.3581	1.0580	1.0644	0.0403	0.0336
chr3:186505269-186505388:EIF4A2	120	364.5677	0.7178	0.7226	0.0300	0.0202
chr3:186505572-186505691:EIF4A2	120	481.5998	0.9425	0.9409	0.0436	0.0318
chr3:186506098-186506217:EIF4A2	120	464.0477	0.9227	0.9238	0.0508	0.0388
chr3:186506866-186507105:EIF4A2	240	526.2277	1.0311	1.0325	0.0515	0.0374
chr3:187440198-187440437:BCL6	240	510.8162	0.9982	1.0040	0.0445	0.0309
chr3:187442678-187442917:BCL6	240	470.4043	0.9214	0.9275	0.0445	0.0363
chr3:187443232-187443471:BCL6	240	597.7650	1.1859	1.1920	0.0405	0.0347
chr3:187444483-187444722:BCL6	240	528.4188	1.0469	1.0456	0.0636	0.0479
chr3:187446121-187446360:BCL6	240	512.9621	0.9838	0.9850	0.0263	0.0175
chr3:187446784-187447863:BCL6	1080	715.6576	1.2968	1.2998	0.0360	0.0264
chr3:187449488-187449727:BCL6	240	518.7884	1.0016	1.0034	0.0389	0.0278
chr3:187451282-187451521:BCL6	240	407.3133	0.8010	0.7957	0.0442	0.0299
chr3:189349000-189349119:TP63	120	562.5925	1.0801	1.0857	0.0226	0.0170
chr3:189349127-189349484:TP63	358	551.4593	1.0664	1.0733	0.0290	0.0172
chr3:189455473-189455712:TP63	240	543.3645	1.0816	1.0765	0.0538	0.0401
chr3:189456377-189456616:TP63	240	472.3221	0.9356	0.9320	0.0539	0.0363
chr3:189507421-189507660:TP63	240	385.1327	0.7625	0.7600	0.0422	0.0302
chr3:189526009-189526368:TP63	360	616.5598	1.2312	1.2230	0.0552	0.0316
chr3:189581995-189582234:TP63	240	444.4812	0.8627	0.8662	0.0435	0.0338
chr3:189584469-189584588:TP63	120	276.0323	0.5545	0.5363	0.0601	0.0338
chr3:189585617-189585736:TP63	120	383.0571	0.7436	0.7484	0.0356	0.0205
chr3:189586317-189586556:TP63	240	594.4057	1.1701	1.1776	0.0692	0.0510
chr3:189587095-189587214:TP63	120	231.3951	0.4128	0.4133	0.0249	0.0222
chr3:189590597-189590836:TP63	240	481.3384	0.9425	0.9423	0.0208	0.0165
chr3:189597772-189598010:TP63	239	620.0346	1.2167	1.2141	0.0336	0.0266
chr3:189598032-189599351:TP63	1320	684.6028	1.2688	1.2725	0.0336	0.0277
chr3:189604142-189604381:TP63	240	484.1503	0.9647	0.9555	0.0492	0.0374
chr3:189607081-189607320:TP63	240	395.1743	0.7788	0.7805	0.0433	0.0296
chr3:189608565-189608684:TP63	120	352.3896	0.6905	0.6984	0.0428	0.0354
chr3:189611963-189612322:TP63	360	541.9061	1.0176	1.0217	0.0212	0.0157
chr3:191861797-191861916:FGF12	120	420.3774	0.8309	0.8368	0.0670	0.0476
chr3:191888226-191888465:FGF12	240	526.0815	1.0390	1.0380	0.0554	0.0453
chr3:192053142-192053261:FGF12	120	318.5976	0.6235	0.6199	0.0436	0.0324
chr3:192078212-192078331:FGF12	120	335.3319	0.6440	0.6440	0.0247	0.0153
chr3:192125785-192126864:FGF12	1080	655.0776	1.2655	1.2649	0.0320	0.0285
chr3:192232447-192232686:FGF12	240	446.1129	0.8758	0.8839	0.0542	0.0353
chr3:192444921-192445160:FGF12	240	535.5591	1.0444	1.0600	0.0741	0.0572
chr4:1795656-1795775:FGFR3	120	312.0598	0.6139	0.6040	0.0875	0.0666
chr4:1800936-1801295:FGFR3	360	504.1504	0.9783	0.9646	0.0513	0.0446
chr4:1801447-1801566:FGFR3	120	412.1157	0.7991	0.7923	0.0515	0.0411
chr4:1803059-1803502:FGFR3	444	579.7991	1.0977	1.1127	0.0551	0.0219
chr4:1803538-1803777:FGFR3	240	465.8804	0.9148	0.9013	0.0582	0.0357
chr4:1804597-1804836:FGFR3	240	541.1182	1.0671	1.0421	0.0860	0.0572
chr4:1805330-1805568:FGFR3	239	511.2235	0.9769	0.9767	0.0571	0.0451
chr4:1806033-1806272:FGFR3	240	539.5003	1.0366	1.0311	0.0597	0.0403
chr4:1806504-1806743:FGFR3	240	556.8715	1.0734	1.0684	0.0546	0.0397
chr4:1807023-1807262:FGFR3	240	640.8597	1.2143	1.2196	0.0465	0.0354
chr4:1807282-1807401:FGFR3	120	490.7890	0.9585	0.9549	0.0950	0.0652
chr4:1807453-1807692:FGFR3	240	499.5325	0.9842	0.9798	0.1132	0.0901
chr4:1807720-1808079:FGFR3	360	559.3255	1.1089	1.0900	0.1060	0.0787
chr4:1808222-1808461:FGFR3	240	441.7654	0.8635	0.8497	0.0445	0.0272
chr4:1808549-1809036:FGFR3,FGFR3.intron.17	488	571.4829	1.0898	1.0960	0.0598	0.0541
chr4:1902380-1902979:WHSC1	600	607.9528	1.1955	1.1972	0.0248	0.0137
chr4:1905905-1906144:WHSC1	240	502.6140	0.9880	0.9848	0.0269	0.0250
chr4:1918562-1918801:WHSC1	240	456.0243	0.8751	0.8847	0.0383	0.0226
chr4:1919809-1920408:WHSC1	600	640.2372	1.2600	1.2562	0.0306	0.0257
chr4:1932305-1932544:WHSC1	240	438.0191	0.8696	0.8708	0.0313	0.0262
chr4:1936871-1936990:WHSC1	120	361.5269	0.7184	0.7160	0.0357	0.0284
chr4:1940159-1940278:WHSC1	120	158.9875	0.2902	0.2908	0.0252	0.0193
chr4:1941349-1945067:WHSC1	3719	584.8073	1.1512	1.1503	0.0270	0.0161
chr4:1945142-1945872:WHSC1	731	712.9885	1.3120	1.3087	0.0245	0.0184
chr4:1945906-1947997:WHSC1	2092	633.9412	1.2556	1.2535	0.0243	0.0172
chr4:1948275-1950554:WHSC1	2280	613.0692	1.2161	1.2191	0.0205	0.0145
chr4:1952745-1952984:WHSC1	240	514.8249	1.0095	1.0012	0.0331	0.0216
chr4:1953776-1954015:WHSC1	240	540.0504	1.0633	1.0651	0.0400	0.0282
chr4:1954445-1955284:WHSC1	840	652.2798	1.2607	1.2622	0.0320	0.0253
chr4:1956858-1957097:WHSC1	240	493.6507	0.9792	0.9744	0.0378	0.0278
chr4:1957378-1957617:WHSC1	240	446.3975	0.8869	0.8907	0.0299	0.0211
chr4:1957693-1957932:WHSC1	240	497.8568	0.9793	0.9826	0.0454	0.0341
chr4:1959652-1959771:WHSC1	120	467.9115	0.9298	0.9275	0.0458	0.0261
chr4:1961153-1961512:WHSC1	360	511.4698	1.0032	1.0051	0.0347	0.0294
chr4:1962760-1962879:WHSC1	120	243.2537	0.4451	0.4460	0.0262	0.0166
chr4:1976541-1976780:WHSC1	240	438.8615	0.8569	0.8666	0.0543	0.0469
chr4:1977015-1977134:WHSC1	120	340.3235	0.6729	0.6766	0.0341	0.0282
chr4:1978184-1978423:WHSC1	240	497.7975	0.9710	0.9807	0.0500	0.0392
chr4:1980321-1980680:WHSC1	360	541.8593	1.0724	1.0769	0.0343	0.0242
chr4:20255409-20255648:SLIT2	240	617.5556	1.2284	1.2148	0.0581	0.0379
chr4:20258271-20258390:SLIT2	120	332.3612	0.6610	0.6610	0.0615	0.0410
chr4:20259467-20259586:SLIT2	120	331.7702	0.6418	0.6474	0.0355	0.0344
chr4:20270409-20270528:SLIT2	120	474.5213	0.9411	0.9417	0.0792	0.0655
chr4:20365839-20365958:SLIT2	120	487.0006	0.9877	0.9729	0.0539	0.0408
chr4:20469351-20469470:SLIT2	120	333.7036	0.6460	0.6581	0.0647	0.0511
chr4:20482315-20482434:SLIT2	120	392.8200	0.7766	0.7742	0.0515	0.0313
chr4:20487799-20487918:SLIT2	120	373.9380	0.7329	0.7391	0.0532	0.0451
chr4:20490404-20490643:SLIT2	240	592.4794	1.1676	1.1619	0.0541	0.0480
chr4:20492372-20492491:SLIT2	120	497.2449	0.9855	0.9826	0.0749	0.0604
chr4:20493334-20493573:SLIT2	240	526.8771	1.0355	1.0299	0.0497	0.0380
chr4:20512094-20512213:SLIT2	120	410.2049	0.8184	0.8153	0.0461	0.0357
chr4:20512665-20512784:SLIT2	120	337.1567	0.6603	0.6608	0.0323	0.0263
chr4:20520981-20521100:SLIT2	120	315.9767	0.6264	0.6268	0.0444	0.0414
chr4:20525335-20525574:SLIT2	240	584.5543	1.1469	1.1489	0.0679	0.0564
chr4:20525599-20525838:SLIT2	240	689.5061	1.2732	1.2726	0.0331	0.0319
chr4:20526724-20526843:SLIT2	120	444.6458	0.8716	0.8794	0.0678	0.0415
chr4:20530528-20530767:SLIT2	240	484.9531	0.9650	0.9664	0.0534	0.0389
chr4:20533585-20533704:SLIT2	120	364.3644	0.7186	0.7251	0.0904	0.0748
chr4:20535147-20535386:SLIT2	240	472.8045	0.9273	0.9371	0.0647	0.0470
chr4:20541016-20541255:SLIT2	240	507.8837	1.0049	1.0014	0.0528	0.0459
chr4:20543040-20543279:SLIT2	240	636.8737	1.2382	1.2306	0.0333	0.0277
chr4:20544063-20544302:SLIT2	240	516.3240	1.0170	1.0155	0.0486	0.0343
chr4:20547628-20547747:SLIT2	120	316.9271	0.6265	0.6260	0.0375	0.0358
chr4:20550087-20550206:SLIT2	120	401.3676	0.7979	0.8000	0.0584	0.0351
chr4:20550656-20550775:SLIT2	120	374.7087	0.7454	0.7398	0.0423	0.0337
chr4:20552426-20552545:SLIT2	120	385.1629	0.7571	0.7665	0.0745	0.0547
chr4:20555390-20555629:SLIT2	240	579.4630	1.1421	1.1482	0.0723	0.0611
chr4:20568827-20569066:SLIT2	240	589.6147	1.1519	1.1535	0.0343	0.0278
chr4:20569130-20569249:SLIT2	120	409.7476	0.7932	0.7995	0.0353	0.0241
chr4:20570438-20570677:SLIT2	240	648.8199	1.2525	1.2465	0.0315	0.0146
chr4:20591254-20591373:SLIT2	120	532.2719	1.0455	1.0460	0.0544	0.0484
chr4:20597252-20597490:SLIT2	239	511.6709	1.0111	1.0100	0.0515	0.0392
chr4:20597978-20598337:SLIT2	360	577.1052	1.1451	1.1358	0.0637	0.0495
chr4:20599834-20600073:SLIT2	240	584.6318	1.1527	1.1600	0.0585	0.0452
chr4:20611594-20611833:SLIT2	240	633.4331	1.2338	1.2314	0.0215	0.0130
chr4:20618497-20618856:SLIT2	360	591.6427	1.1770	1.1792	0.0455	0.0317
chr4:20619048-20619287:SLIT2	240	507.3683	0.9817	0.9848	0.0331	0.0272
chr4:20620332-20620691:SLIT2	360	622.5793	1.2151	1.2165	0.0452	0.0252
chr4:25665951-25666790:SLC34A2.intron.4	840	571.7392	1.1228	1.1284	0.0479	0.0427
chr4:25667031-25667750:SLC34A2.intron.4	720	654.6986	1.2630	1.2626	0.0277	0.0239
chr4:41747774-41748013:PHOX2B	240	437.9747	0.8837	0.8728	0.0826	0.0566
chr4:41748019-41748377:PHOX2B	359	457.6096	0.9230	0.9105	0.0793	0.0626
chr4:41749340-41749579:PHOX2B	240	387.1890	0.7652	0.7673	0.0377	0.0302
chr4:41750328-41750687:PHOX2B	360	644.6542	1.2659	1.2608	0.0281	0.0165
chr4:55124908-55125027:PDGFRA	120	406.9245	0.8113	0.8065	0.0438	0.0343
chr4:55127241-55127600:PDGFRA	360	693.3135	1.2936	1.2893	0.0335	0.0275
chr4:55129784-55130143:PDGFRA	360	507.3514	1.0057	1.0062	0.0464	0.0361
chr4:55131032-55131271:PDGFRA	240	567.1298	1.1047	1.1166	0.0483	0.0326
chr4:55133422-55133661:PDGFRA	240	725.8202	1.3350	1.3365	0.0495	0.0439
chr4:55133694-55135833:PDGFRA,PDGFRA.intron.7	2140	722.5019	1.3036	1.3036	0.0345	0.0209
chr4:55136074-55136917:PDGFRA,PDGFRA.intron.7	844	712.7098	1.3052	1.3172	0.0564	0.0397
chr4:55138505-55139920:PDGFRA,PDGFRA.intron.9	1416	726.6284	1.3237	1.3245	0.0365	0.0283
chr4:55140686-55141193:PDGFRA,PDGFRA.intron.11	508	720.2016	1.3091	1.3037	0.0352	0.0272
chr4:55143547-55143666:PDGFRA	120	474.5314	0.9403	0.9419	0.0674	0.0582
chr4:55144059-55144178:PDGFRA	120	511.2868	1.0219	1.0191	0.0310	0.0239
chr4:55144486-55144725:PDGFRA	240	582.3596	1.1514	1.1506	0.0285	0.0193
chr4:55146447-55146686:PDGFRA	240	473.6268	0.9365	0.9301	0.0466	0.0310
chr4:55147707-55148186:PDGFRA	480	738.4536	1.3635	1.3594	0.0581	0.0483
chr4:55151536-55151655:PDGFRA	120	502.6477	0.9866	0.9969	0.0763	0.0459
chr4:55151950-55152189:PDGFRA	240	653.7835	1.2694	1.2694	0.0238	0.0166
chr4:55153593-55153712:PDGFRA	120	371.6883	0.7225	0.7272	0.0335	0.0277
chr4:55154956-55155075:PDGFRA	120	381.5750	0.7520	0.7466	0.0386	0.0255
chr4:55155169-55155288:PDGFRA	120	435.6935	0.8530	0.8603	0.0481	0.0359
chr4:55156421-55156780:PDGFRA	360	650.0768	1.2569	1.2614	0.0301	0.0240
chr4:55161246-55161485:PDGFRA	240	454.9398	0.8829	0.8810	0.0325	0.0200
chr4:55524156-55524275:KIT	120	416.4345	0.8207	0.8283	0.0487	0.0366
chr4:55561633-55561992:KIT	360	739.5450	1.3743	1.3570	0.0596	0.0463
chr4:55564411-55564770:KIT	360	609.6126	1.1764	1.1760	0.0372	0.0313
chr4:55565744-55565983:KIT	240	606.2613	1.1976	1.1987	0.0531	0.0436
chr4:55569853-55570092:KIT	240	519.3590	1.0351	1.0279	0.0440	0.0343
chr4:55573239-55573478:KIT	240	363.8276	0.7080	0.7096	0.0278	0.0210
chr4:55575588-55575707:KIT	120	376.8060	0.7356	0.7333	0.0291	0.0259
chr4:55589748-55589867:KIT	120	434.6767	0.8690	0.8593	0.0456	0.0382
chr4:55592000-55592239:KIT	240	580.3482	1.1324	1.1394	0.0523	0.0359
chr4:55593378-55593497:KIT	120	559.7133	1.1069	1.1101	0.0507	0.0485
chr4:55593526-55593765:KIT	240	557.8499	1.0980	1.1008	0.0405	0.0269
chr4:55593981-55594100:KIT	120	489.9023	0.9575	0.9590	0.0513	0.0388
chr4:55594173-55594292:KIT	120	553.6319	1.0677	1.0734	0.0331	0.0278
chr4:55595457-55595696:KIT	240	651.0070	1.2634	1.2656	0.0268	0.0202
chr4:55597480-55597599:KIT	120	395.3781	0.7600	0.7698	0.0305	0.0232
chr4:55597981-55599417:BAT-25,KIT,KIT.intron.16	1437	714.9609	1.2998	1.3059	0.0538	0.0440
chr4:55602660-55602779:KIT	120	513.3937	1.0145	1.0073	0.0486	0.0336
chr4:55602877-55602996:KIT	120	556.3980	1.1097	1.1048	0.0564	0.0469
chr4:55603334-55603453:KIT	120	447.2422	0.8763	0.8869	0.0501	0.0340
chr4:55604539-55604778:KIT	240	711.9370	1.3096	1.3148	0.0459	0.0309
chr4:55946099-55946338:KDR	240	591.0873	1.1600	1.1641	0.0427	0.0265
chr4:55948106-55948225:KDR	120	509.9243	0.9960	1.0117	0.0768	0.0531
chr4:55948693-55948812:KDR	120	495.4274	0.9726	0.9731	0.0502	0.0366
chr4:55953730-55953969:KDR	240	611.0406	1.1963	1.1959	0.0540	0.0457
chr4:55955028-55955147:KDR	120	593.9688	1.1765	1.1790	0.0594	0.0451
chr4:55955531-55955650:KDR	120	535.4885	1.0503	1.0532	0.0405	0.0343
chr4:55955854-55955973:KDR	120	568.9966	1.1312	1.1272	0.0642	0.0473
chr4:55956064-55956303:KDR	240	653.2512	1.2674	1.2706	0.0308	0.0263
chr4:55958773-55958892:KDR	120	478.0687	0.9527	0.9529	0.0441	0.0400
chr4:55960926-55961165:KDR	240	634.7888	1.2425	1.2436	0.0235	0.0179
chr4:55961729-55961848:KDR	120	555.9626	1.0985	1.1040	0.0626	0.0405
chr4:55962393-55962512:KDR	120	502.7156	0.9849	1.0026	0.0627	0.0475
chr4:55963822-55963941:KDR	120	628.2379	1.2389	1.2303	0.0441	0.0290
chr4:55964252-55964491:KDR	240	686.3257	1.2924	1.2915	0.0389	0.0316
chr4:55964857-55964976:KDR	120	482.2725	0.9543	0.9574	0.0557	0.0397
chr4:55968036-55968274:KDR	239	677.3959	1.2697	1.2776	0.0343	0.0245
chr4:55968482-55968721:KDR	240	580.8480	1.1391	1.1469	0.0446	0.0305
chr4:55970801-55971160:KDR	360	818.9512	1.4872	1.4881	0.0483	0.0450
chr4:55971994-55972113:KDR	120	454.2188	0.8969	0.9015	0.0562	0.0378
chr4:55972796-55973035:KDR	240	619.1491	1.2104	1.2033	0.0650	0.0510
chr4:55973863-55974102:KDR	240	649.9193	1.2627	1.2660	0.0375	0.0360
chr4:55976532-55976771:KDR	240	626.0009	1.2395	1.2391	0.0429	0.0326
chr4:55976818-55976937:KDR	120	548.2926	1.0778	1.0879	0.0610	0.0493
chr4:55979440-55979679:KDR	240	602.6637	1.1779	1.1865	0.0423	0.0282
chr4:55980243-55980482:KDR	240	574.3904	1.1425	1.1394	0.0508	0.0391
chr4:55981006-55981245:KDR	240	487.9516	0.9609	0.9582	0.0448	0.0303
chr4:55981393-55981632:KDR	240	529.6671	1.0331	1.0331	0.0563	0.0490
chr4:55984750-55984989:KDR	240	473.6977	0.9329	0.9319	0.0403	0.0270
chr4:55987251-55987370:KDR	120	414.5777	0.8092	0.8084	0.0347	0.0300
chr4:55991367-55991486:KDR	120	387.9895	0.7718	0.7709	0.0422	0.0303
chr4:66189825-66189944:EPHA5	120	531.8310	1.0630	1.0557	0.0779	0.0658
chr4:66196221-66197900:EPHA5	1680	653.2085	1.2572	1.2555	0.0406	0.0278
chr4:66201627-66201866:EPHA5	240	638.6835	1.2485	1.2446	0.0460	0.0349
chr4:66213727-66213966:EPHA5	240	502.1226	0.9639	0.9738	0.0518	0.0417
chr4:66217092-66217331:EPHA5	240	630.3975	1.2271	1.2285	0.0514	0.0413
chr4:66218731-66218850:EPHA5	120	301.4142	0.5976	0.5966	0.0434	0.0300
chr4:66230708-66230947:EPHA5	240	488.5766	0.9462	0.9528	0.0378	0.0260
chr4:66231593-66231832:EPHA5	240	473.6767	0.9178	0.9174	0.0417	0.0335
chr4:66233049-66233168:EPHA5	120	414.4952	0.8274	0.8213	0.0681	0.0606
chr4:66242689-66242808:EPHA5	120	523.9385	1.0421	1.0427	0.0689	0.0491
chr4:66270085-66270204:EPHA5	120	473.9613	0.9459	0.9447	0.0406	0.0298
chr4:66279962-66280201:EPHA5	240	637.2171	1.2530	1.2525	0.0513	0.0409
chr4:66286102-66286341:EPHA5	240	616.3739	1.1906	1.2111	0.0943	0.0713
chr4:66356083-66356442:EPHA5	360	716.5319	1.2921	1.3057	0.0589	0.0408
chr4:66361064-66361303:EPHA5	240	594.9027	1.1577	1.1645	0.0620	0.0433
chr4:66467330-66468049:EPHA5	720	727.5771	1.3100	1.3312	0.0627	0.0430
chr4:66509054-66509173:EPHA5	120	376.0690	0.7439	0.7413	0.0604	0.0409
chr4:66535121-66535423:EPHA5	303	650.9572	1.2646	1.2680	0.0310	0.0254
chr4:66535437-66535555:EPHA5	119	555.6536	1.1012	1.1030	0.0729	0.0469
chr4:84383599-84384078:FAM175A	480	644.2822	1.2534	1.2493	0.0241	0.0187
chr4:84384644-84384763:FAM175A	120	286.2147	0.5592	0.5549	0.0524	0.0448
chr4:84388590-84388709:FAM175A	120	287.0626	0.5684	0.5634	0.0556	0.0388
chr4:84390125-84390364:FAM175A	240	525.7300	1.0309	1.0373	0.0467	0.0390
chr4:84391333-84391572:FAM175A	240	630.4310	1.2324	1.2339	0.0549	0.0389
chr4:84393348-84393467:FAM175A	120	345.6269	0.6735	0.6887	0.0901	0.0795
chr4:84397755-84397874:FAM175A	120	270.1867	0.5001	0.5178	0.0653	0.0528
chr4:84403292-84403411:FAM175A	120	290.0312	0.5810	0.5768	0.0255	0.0194
chr4:84405099-84405218:FAM175A	120	467.2321	0.9183	0.9217	0.0540	0.0432
chr4:84405300-84405418:FAM175A	119	399.7522	0.7968	0.7947	0.0283	0.0265
chr4:84406122-84406241:FAM175A	120	354.5142	0.7032	0.7057	0.0334	0.0261
chr4:99802176-99802295:EIF4E	120	176.5785	0.3252	0.3222	0.0245	0.0160
chr4:99806023-99806262:EIF4E	240	252.0959	0.4481	0.4485	0.0219	0.0163
chr4:99808227-99808346:EIF4E	120	390.7793	0.7705	0.7669	0.0481	0.0409
chr4:99809012-99809131:EIF4E	120	290.0659	0.5568	0.5648	0.0597	0.0394
chr4:99812375-99812494:EIF4E	120	466.8002	0.9359	0.9359	0.0914	0.0780
chr4:99823020-99823139:EIF4E	120	331.4967	0.6494	0.6517	0.0323	0.0240
chr4:99850025-99850314:EIF4E	290	528.7575	1.0515	1.0424	0.0549	0.0353
chr4:106155078-106159156:TET2	4079	823.7222	1.4511	1.4506	0.0294	0.0227
chr4:106161459-106164097:TET2	2639	667.0930	1.2667	1.2657	0.0296	0.0226
chr4:106164711-106164950:TET2	240	593.0701	1.1751	1.1736	0.0513	0.0388
chr4:106180732-106180971:TET2	240	656.9759	1.2784	1.2739	0.0336	0.0309
chr4:106182901-106183020:TET2	120	386.9203	0.7520	0.7540	0.0404	0.0293
chr4:106190716-106190955:TET2	240	615.7461	1.2126	1.2103	0.0515	0.0361
chr4:106193719-106194078:TET2	360	691.4968	1.2682	1.2958	0.0634	0.0399
chr4:106196123-106196241:TET2	119	660.3550	1.2551	1.2581	0.0404	0.0287
chr4:106196293-106197732:TET2	1440	801.3790	1.4149	1.4226	0.0298	0.0184
chr4:142949882-142951485:INPP4B	1604	706.7689	1.2880	1.3010	0.0578	0.0399
chr4:143003141-143003380:INPP4B	240	534.3428	1.0696	1.0599	0.0768	0.0692
chr4:143007294-143007413:INPP4B	120	479.0431	0.9411	0.9522	0.0958	0.0770
chr4:143029235-143029354:INPP4B	120	384.1520	0.7404	0.7586	0.0643	0.0388
chr4:143033646-143033885:INPP4B	240	478.5530	0.9331	0.9385	0.0291	0.0256
chr4:143043280-143043399:INPP4B	120	468.4919	0.9067	0.9191	0.0496	0.0248
chr4:143044387-143044626:INPP4B	240	461.9986	0.9061	0.9108	0.0541	0.0439
chr4:143045708-143045947:INPP4B	240	472.5742	0.9156	0.9153	0.0374	0.0328
chr4:143066952-143067191:INPP4B	240	540.7071	1.0670	1.0647	0.0566	0.0443
chr4:143081493-143081732:INPP4B	240	454.4081	0.8862	0.8951	0.0541	0.0393
chr4:143094754-143094993:INPP4B	240	550.3742	1.0961	1.0923	0.0617	0.0539
chr4:143114235-143114354:INPP4B	120	443.5036	0.8822	0.8757	0.0598	0.0531
