bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr5:56189313-56189552:MAP3K1	240	555.6269	1.0904	1.0904	0.0502	0.0348
chr5:57750386-57750625:PLK2	240	563.9423	1.1026	1.1026	0.0486	0.0390
chr5:57750733-57750852:PLK2	120	434.0284	0.8651	0.8651	0.0433	0.0273
chr5:57751058-57751296:PLK2	239	675.2554	1.2690	1.2690	0.0296	0.0262
chr5:57751307-57751666:PLK2	360	762.9140	1.3812	1.3812	0.0433	0.0372
chr5:57751798-57752037:PLK2	240	527.9120	1.0265	1.0265	0.0243	0.0186
chr5:57752308-57752427:PLK2	120	434.9235	0.8469	0.8469	0.0480	0.0327
chr5:57752726-57752965:PLK2	240	744.3214	1.3639	1.3639	0.0740	0.0583
chr5:57752987-57753226:PLK2	240	608.7336	1.2074	1.2074	0.0565	0.0411
chr5:57753303-57753422:PLK2	120	447.0375	0.8772	0.8772	0.0605	0.0471
chr5:57753895-57754014:PLK2	120	440.7862	0.8745	0.8745	0.0594	0.0512
chr5:57754171-57754410:PLK2	240	606.4039	1.2015	1.2015	0.0670	0.0560
chr5:57754551-57754670:PLK2	120	364.9072	0.7154	0.7154	0.0319	0.0243
chr5:57754806-57754925:PLK2	120	448.4238	0.8877	0.8877	0.0622	0.0498
chr5:57755487-57755845:PLK2	359	625.3068	1.2426	1.2426	0.0415	0.0366
chr5:67522491-67522850:PIK3R1	360	619.1205	1.2155	1.2155	0.0418	0.0312
chr5:67569204-67569323:PIK3R1	120	507.4748	0.9917	0.9917	0.0532	0.0471
chr5:67569745-67569864:PIK3R1	120	388.1429	0.7653	0.7653	0.0411	0.0274
chr5:67575376-67575615:PIK3R1	240	590.8372	1.1755	1.1755	0.0968	0.0836
chr5:67576337-67576576:PIK3R1	240	463.7685	0.9250	0.9250	0.0623	0.0501
chr5:67576735-67576854:PIK3R1	120	401.6799	0.8009	0.8009	0.0675	0.0577
chr5:67584236-67584595:PIK3R1	360	678.8380	1.2867	1.2867	0.0314	0.0266
chr5:67586445-67586684:PIK3R1	240	633.0205	1.2404	1.2404	0.0544	0.0388
chr5:67588079-67588198:PIK3R1	120	312.9023	0.6208	0.6208	0.0397	0.0289
chr5:67588357-67588596:PIK3R1	240	528.1098	1.0522	1.0522	0.0656	0.0522
chr5:67588919-67589038:PIK3R1	120	429.0465	0.8532	0.8532	0.0402	0.0327
chr5:67589101-67589340:PIK3R1	240	531.7777	1.0514	1.0514	0.0617	0.0437
chr5:67589480-67589719:PIK3R1	240	320.3451	0.6356	0.6356	0.0408	0.0279
chr5:67590316-67590555:PIK3R1	240	493.5976	0.9829	0.9829	0.0804	0.0661
chr5:67590944-67591183:PIK3R1	240	632.0672	1.2278	1.2278	0.0495	0.0289
chr5:67591222-67591341:PIK3R1	120	501.2663	0.9956	0.9956	0.0751	0.0564
chr5:67591965-67592204:PIK3R1	240	620.7476	1.2301	1.2301	0.0516	0.0389
chr5:67593215-67593454:PIK3R1	240	504.1637	0.9920	0.9920	0.0438	0.0303
chr5:79950545-79950784:MSH3	240	469.7090	0.9369	0.9369	0.0813	0.0782
chr5:79952170-79952409:MSH3	240	593.0075	1.1598	1.1598	0.0634	0.0411
chr5:79960952-79961191:MSH3	240	520.1277	1.0136	1.0136	0.0425	0.0344
chr5:79965902-79966141:MSH3	240	548.9906	1.0987	1.0987	0.0677	0.0492
chr5:79968062-79968181:MSH3	120	319.7782	0.6304	0.6304	0.0441	0.0399
chr5:79968559-79968678:MSH3	120	372.1071	0.7356	0.7356	0.0457	0.0380
chr5:79970755-79970994:MSH3	240	506.4062	0.9983	0.9983	0.0390	0.0319
chr5:79974710-79974949:MSH3	240	527.1433	1.0405	1.0405	0.0547	0.0459
chr5:80021268-80021387:MSH3	120	441.7857	0.8793	0.8793	0.0639	0.0434
chr5:80024668-80024787:MSH3	120	304.7744	0.6064	0.6064	0.0469	0.0351
chr5:80037265-80037384:MSH3	120	312.3012	0.6130	0.6130	0.0436	0.0308
chr5:80040320-80040439:MSH3	120	364.1096	0.7212	0.7212	0.0441	0.0389
chr5:80057311-80057550:MSH3	240	386.2010	0.7666	0.7666	0.0305	0.0223
chr5:80063726-80063965:MSH3	240	504.6347	1.0004	1.0004	0.0684	0.0577
chr5:80064618-80064857:MSH3	240	557.8104	1.1079	1.1079	0.0916	0.0745
chr5:80071485-80071604:MSH3	120	220.7698	0.4040	0.4040	0.0351	0.0252
chr5:80074537-80074656:MSH3	120	342.6904	0.6697	0.6697	0.0373	0.0272
chr5:80083378-80083497:MSH3	120	347.7139	0.6942	0.6942	0.0570	0.0403
chr5:80088548-80088667:MSH3	120	287.6594	0.5638	0.5638	0.0711	0.0448
chr5:80109362-80109601:MSH3	240	476.5052	0.9316	0.9316	0.0398	0.0321
chr5:80149923-80150162:MSH3	240	447.6822	0.8811	0.8811	0.0304	0.0287
chr5:80160577-80160816:MSH3	240	352.5259	0.7079	0.7079	0.0173	0.0138
chr5:80168901-80169140:MSH3	240	617.5046	1.2194	1.2194	0.0748	0.0529
chr5:80171566-80171685:MSH3	120	328.1754	0.6532	0.6532	0.0267	0.0204
chr5:86564203-86564561:RASA1	359	452.8470	0.9006	0.9006	0.0402	0.0269
chr5:86564574-86565161:RASA1	588	408.2545	0.7864	0.7864	0.0267	0.0214
chr5:86626718-86626837:RASA1	120	205.6953	0.3768	0.3768	0.0310	0.0241
chr5:86627121-86627360:RASA1	240	375.0619	0.7428	0.7428	0.0443	0.0393
chr5:86628272-86628511:RASA1	240	279.1247	0.5409	0.5409	0.0457	0.0356
chr5:86629060-86629179:RASA1	120	232.8888	0.4197	0.4197	0.0262	0.0193
chr5:86633790-86633909:RASA1	120	135.8413	0.2471	0.2471	0.0245	0.0203
chr5:86637063-86637182:RASA1	120	177.4009	0.3236	0.3236	0.0212	0.0158
chr5:86642455-86642574:RASA1	120	190.0565	0.3478	0.3478	0.0379	0.0307
chr5:86644987-86645226:RASA1	240	389.0955	0.7712	0.7712	0.0550	0.0514
chr5:86648954-86649073:RASA1	120	177.6795	0.3202	0.3202	0.0255	0.0194
chr5:86658308-86658547:RASA1	240	223.3527	0.4040	0.4040	0.0319	0.0241
chr5:86659123-86659362:RASA1	240	255.6223	0.4829	0.4829	0.0476	0.0503
chr5:86665614-86665733:RASA1	120	238.5656	0.4366	0.4366	0.0209	0.0176
chr5:86667914-86668033:RASA1	120	322.8967	0.6357	0.6357	0.0499	0.0392
chr5:86669939-86670178:RASA1	240	248.8494	0.4693	0.4693	0.0529	0.0391
chr5:86670635-86670754:RASA1	120	138.6546	0.2565	0.2565	0.0283	0.0240
chr5:86672176-86672415:RASA1	240	322.8323	0.6305	0.6305	0.0332	0.0223
chr5:86672658-86672897:RASA1	240	345.5981	0.6816	0.6816	0.0450	0.0303
chr5:86674165-86674404:RASA1	240	333.0994	0.6499	0.6499	0.0377	0.0276
chr5:86675550-86675669:RASA1	120	199.7488	0.3652	0.3652	0.0339	0.0260
chr5:86676310-86676429:RASA1	120	237.4554	0.4280	0.4280	0.0137	0.0098
chr5:86679504-86679623:RASA1	120	215.7827	0.3918	0.3918	0.0329	0.0229
chr5:86681102-86681221:RASA1	120	143.9163	0.2622	0.2622	0.0197	0.0127
chr5:86682622-86682741:RASA1	120	240.5694	0.4306	0.4306	0.0208	0.0130
chr5:86685157-86685396:RASA1	240	368.3781	0.7356	0.7356	0.0600	0.0426
chr5:86686599-86686718:RASA1	120	295.8090	0.5846	0.5846	0.0297	0.0210
chr5:112043377-112043616:APC	240	639.4019	1.2520	1.2520	0.0357	0.0212
chr5:112073530-112073649:APC	120	307.0289	0.6102	0.6102	0.0291	0.0250
chr5:112073973-112074212:APC	240	655.7130	1.2691	1.2691	0.0382	0.0332
chr5:112090526-112090841:APC	316	591.4335	1.1783	1.1783	0.0819	0.0800
chr5:112102005-112102124:APC	120	338.0481	0.6722	0.6722	0.0428	0.0298
chr5:112102867-112103106:APC	240	548.7609	1.0932	1.0932	0.0656	0.0586
chr5:112111260-112111499:APC	240	504.3249	0.9941	0.9941	0.0754	0.0547
chr5:112116484-112116603:APC	120	438.0514	0.8806	0.8806	0.0556	0.0425
chr5:112128125-112128244:APC	120	456.4053	0.9082	0.9082	0.0545	0.0392
chr5:112136968-112137087:APC	120	472.3115	0.9342	0.9342	0.0714	0.0567
chr5:112151182-112151301:APC	120	518.2433	1.0269	1.0269	0.0512	0.0442
chr5:112154613-112155092:APC	480	686.5591	1.2728	1.2728	0.0275	0.0204
chr5:112157581-112157700:APC	120	482.3919	0.9381	0.9381	0.0309	0.0245
chr5:112162755-112162994:APC	240	486.9600	0.9557	0.9557	0.0541	0.0461
chr5:112163605-112163724:APC	120	398.5756	0.7942	0.7942	0.0549	0.0455
chr5:112164551-112164670:APC	120	369.8755	0.7293	0.7293	0.0313	0.0244
chr5:112170636-112170875:APC	240	503.2640	0.9891	0.9891	0.0434	0.0251
chr5:112173237-112179836:APC	6600	810.3559	1.4457	1.4457	0.0270	0.0215
chr5:112213559-112213838:D5S346	280	805.4286	1.4842	1.4842	0.0822	0.0642
chr5:121726798-121726917:SNCAIP	120	367.3135	0.7256	0.7256	0.0260	0.0214
chr5:121736631-121736870:SNCAIP	240	600.6859	1.1939	1.1939	0.0525	0.0313
chr5:121739464-121739583:SNCAIP	120	516.5724	1.0304	1.0304	0.0665	0.0467
chr5:121758519-121759478:SNCAIP	960	792.3615	1.4491	1.4491	0.0504	0.0387
chr5:121761017-121761256:SNCAIP	240	527.9514	1.0186	1.0186	0.0285	0.0197
chr5:121767661-121767780:SNCAIP	120	435.3411	0.8615	0.8615	0.0468	0.0422
chr5:121776267-121776506:SNCAIP	240	426.5165	0.8486	0.8486	0.0519	0.0420
chr5:121780223-121780462:SNCAIP	240	486.4324	0.9686	0.9686	0.0435	0.0304
chr5:121785526-121785645:SNCAIP	120	414.8956	0.8262	0.8262	0.0512	0.0425
chr5:121786222-121787301:SNCAIP	1080	765.5017	1.4086	1.4086	0.0291	0.0227
chr5:121788596-121788715:SNCAIP	120	403.8365	0.8041	0.8041	0.0397	0.0266
chr5:121799168-121799287:SNCAIP	120	342.0922	0.6777	0.6777	0.0391	0.0267
chr5:131892961-131893200:RAD50	240	348.3908	0.6933	0.6933	0.0501	0.0379
chr5:131894958-131895077:RAD50	120	117.3494	0.2143	0.2143	0.0209	0.0149
chr5:131911425-131911664:RAD50	240	276.5514	0.5373	0.5373	0.0493	0.0471
chr5:131914982-131915221:RAD50	240	369.6089	0.7352	0.7352	0.0424	0.0281
chr5:131915536-131915775:RAD50	240	351.6993	0.7061	0.7061	0.0516	0.0353
chr5:131923198-131923437:RAD50	240	340.0365	0.6779	0.6779	0.0649	0.0512
chr5:131923579-131923818:RAD50	240	305.0033	0.6045	0.6045	0.0377	0.0228
chr5:131924356-131924595:RAD50	240	819.5456	1.5102	1.5102	0.1096	0.0855
chr5:131925307-131925546:RAD50	240	588.0668	1.1690	1.1690	0.0863	0.0724
chr5:131926888-131927127:RAD50	240	637.4681	1.2511	1.2511	0.0485	0.0347
chr5:131927528-131927767:RAD50	240	555.3434	1.1093	1.1093	0.0981	0.0858
chr5:131930529-131930768:RAD50	240	724.7683	1.3530	1.3530	0.0996	0.0875
chr5:131931264-131931503:RAD50	240	765.0919	1.4114	1.4114	0.0946	0.0658
chr5:131938967-131939206:RAD50	240	681.1163	1.2664	1.2664	0.0375	0.0321
chr5:131939556-131939795:RAD50	240	537.9260	1.0637	1.0637	0.0404	0.0319
chr5:131940475-131940714:RAD50	240	583.6109	1.1508	1.1508	0.0451	0.0390
chr5:131944303-131944422:RAD50	120	501.8420	0.9979	0.9979	0.0938	0.0724
chr5:131944795-131944914:RAD50	120	390.4554	0.7807	0.7807	0.0711	0.0540
chr5:131944972-131945091:RAD50	120	494.1873	0.9808	0.9808	0.0974	0.0775
chr5:131951633-131951751:RAD50	119	623.6011	1.2164	1.2164	0.0884	0.0722
chr5:131951754-131951873:RAD50	120	661.4310	1.2708	1.2708	0.0887	0.0700
chr5:131953754-131953993:RAD50	240	630.7130	1.2397	1.2397	0.0625	0.0569
chr5:131972790-131972909:RAD50	120	278.4083	0.5321	0.5321	0.0541	0.0488
chr5:131973725-131973964:RAD50	240	671.5480	1.2654	1.2654	0.0270	0.0249
chr5:131976311-131976550:RAD50	240	709.1591	1.3117	1.3117	0.0460	0.0299
chr5:131977844-131978083:RAD50	240	531.8920	1.0259	1.0259	0.0345	0.0258
chr5:138117606-138117725:CTNNA1	120	363.3874	0.7158	0.7158	0.0289	0.0209
chr5:138118844-138119083:CTNNA1	240	470.8317	0.9359	0.9359	0.0367	0.0221
chr5:138145691-138145930:CTNNA1	240	532.3090	1.0565	1.0565	0.0548	0.0453
chr5:138147812-138148051:CTNNA1	240	538.0203	1.0653	1.0653	0.0505	0.0430
chr5:138160174-138160533:CTNNA1	360	519.6230	1.0320	1.0320	0.0462	0.0371
chr5:138163186-138163425:CTNNA1	240	488.5768	0.9471	0.9471	0.0285	0.0223
chr5:138211075-138211434:CTNNA1	360	574.7249	1.1288	1.1288	0.0367	0.0293
chr5:138221881-138222000:CTNNA1	120	401.5115	0.7997	0.7997	0.0526	0.0435
chr5:138223135-138223374:CTNNA1	240	522.0002	1.0417	1.0417	0.0713	0.0577
chr5:138240024-138240143:CTNNA1	120	443.3580	0.8851	0.8851	0.0646	0.0487
chr5:138253389-138253628:CTNNA1	240	558.8189	1.1086	1.1086	0.0374	0.0284
chr5:138260179-138260418:CTNNA1	240	478.1481	0.9462	0.9462	0.0341	0.0286
chr5:138260901-138261140:CTNNA1	240	460.2411	0.9198	0.9198	0.0344	0.0221
chr5:138264931-138265050:CTNNA1	120	358.5949	0.7114	0.7114	0.0415	0.0244
chr5:138266133-138266372:CTNNA1	240	561.2328	1.1068	1.1068	0.0385	0.0247
chr5:138266512-138266631:CTNNA1	120	488.5026	0.9728	0.9728	0.0277	0.0194
chr5:138267288-138267526:CTNNA1	239	572.1939	1.1375	1.1375	0.0499	0.0392
chr5:138267536-138268454:CTNNA1	919	714.4497	1.3204	1.3204	0.0253	0.0165
chr5:138269455-138269814:CTNNA1	360	650.3523	1.2632	1.2632	0.0283	0.0236
chr5:149433614-149433733:CSF1R	120	419.2202	0.8273	0.8273	0.0436	0.0353
chr5:149433749-149433867:CSF1R	119	666.2796	1.2694	1.2694	0.0348	0.0301
chr5:149433880-149433999:CSF1R	120	459.2770	0.9210	0.9210	0.0507	0.0406
chr5:149434790-149434909:CSF1R	120	477.0796	0.9354	0.9354	0.0248	0.0167
chr5:149435585-149435704:CSF1R	120	472.3489	0.9319	0.9319	0.0518	0.0357
chr5:149435723-149435962:CSF1R	240	585.0730	1.1350	1.1350	0.0398	0.0275
chr5:149436839-149436958:CSF1R	120	437.0205	0.8631	0.8631	0.0277	0.0213
chr5:149437052-149437171:CSF1R	120	330.5700	0.6533	0.6533	0.0398	0.0281
chr5:149439225-149439464:CSF1R	240	465.8498	0.9265	0.9265	0.0566	0.0416
chr5:149440420-149440539:CSF1R	120	342.9895	0.6856	0.6856	0.0426	0.0319
chr5:149441047-149441166:CSF1R	120	437.1335	0.8675	0.8675	0.0316	0.0239
chr5:149441229-149441468:CSF1R	240	509.9241	1.0133	1.0133	0.0446	0.0390
chr5:149447776-149447895:CSF1R	120	389.5505	0.7543	0.7543	0.0221	0.0140
chr5:149449411-149449650:CSF1R	240	383.8275	0.7608	0.7608	0.0476	0.0386
chr5:149449686-149449925:CSF1R	240	562.2773	1.1194	1.1194	0.0680	0.0508
chr5:149450017-149450136:CSF1R	120	452.0654	0.8953	0.8953	0.0542	0.0342
chr5:149452841-149453080:CSF1R	240	621.8221	1.2004	1.2004	0.0198	0.0127
chr5:149456799-149457038:CSF1R	240	526.5924	1.0558	1.0558	0.0392	0.0295
chr5:149457624-149457863:CSF1R	240	628.6325	1.2396	1.2396	0.0438	0.0302
chr5:149459578-149459937:CSF1R	360	528.7684	1.0519	1.0519	0.0500	0.0349
chr5:149460279-149460638:CSF1R	360	530.7419	1.0494	1.0494	0.0415	0.0325
chr5:149465907-149466026:CSF1R	120	324.6383	0.6430	0.6430	0.0389	0.0374
chr5:149495276-149495395:PDGFRB	120	553.5406	1.0974	1.0974	0.0553	0.0442
chr5:149495435-149495553:PDGFRB	119	569.8831	1.1145	1.1145	0.0639	0.0459
chr5:149497178-149497417:PDGFRB	240	518.0062	1.0091	1.0091	0.0368	0.0357
chr5:149498303-149498422:PDGFRB	120	468.0784	0.9075	0.9075	0.0326	0.0258
chr5:149499020-149499139:PDGFRB	120	362.8248	0.7098	0.7098	0.0235	0.0151
chr5:149499571-149499690:PDGFRB	120	397.7075	0.7876	0.7876	0.0383	0.0294
chr5:149500392-149500631:PDGFRB	240	568.0298	1.1267	1.1267	0.0444	0.0394
chr5:149500766-149500885:PDGFRB	120	375.1575	0.7376	0.7376	0.0442	0.0353
chr5:149501404-149501643:PDGFRB	240	530.6314	1.0514	1.0514	0.0657	0.0449
chr5:149502565-149502804:PDGFRB	240	456.7228	0.9046	0.9046	0.0663	0.0516
chr5:149503808-149503927:PDGFRB	120	500.5179	0.9688	0.9688	0.0393	0.0315
chr5:149504282-149504401:PDGFRB	120	343.7151	0.6820	0.6820	0.0488	0.0395
chr5:149504955-149505194:PDGFRB	240	396.0999	0.7825	0.7825	0.0530	0.0402
chr5:149506070-149506189:PDGFRB	120	371.6424	0.7476	0.7476	0.0342	0.0314
chr5:149509306-149509545:PDGFRB	240	510.0474	0.9745	0.9745	0.0346	0.0279
chr5:149510044-149510283:PDGFRB	240	587.5359	1.1637	1.1637	0.0489	0.0380
chr5:149511540-149511659:PDGFRB	120	389.4585	0.7717	0.7717	0.0418	0.0246
chr5:149512290-149512529:PDGFRB	240	421.2431	0.8270	0.8270	0.0419	0.0321
chr5:149513116-149513355:PDGFRB	240	585.8759	1.1528	1.1528	0.0649	0.0561
chr5:149513388-149513627:PDGFRB	240	524.2229	1.0391	1.0391	0.0723	0.0659
chr5:149514253-149514576:PDGFRB	324	590.8508	1.1665	1.1665	0.0582	0.0471
chr5:149515100-149515459:PDGFRB	360	481.0414	0.9514	0.9514	0.0720	0.0589
chr5:149516534-149516653:PDGFRB	120	338.7708	0.6671	0.6671	0.0588	0.0465
chr5:149781789-149782735:CD74.intron.7,CD74.intron.8	947	562.6967	1.1142	1.1142	0.0417	0.0347
chr5:149782839-149783138:CD74.intron.6	300	585.0047	1.1498	1.1498	0.0349	0.0265
chr5:149783439-149784278:CD74.intron.6	840	516.9328	1.0106	1.0106	0.0364	0.0278
chr5:161112955-161113074:GABRA6	120	404.7252	0.7947	0.7947	0.0517	0.0406
chr5:161113236-161113355:GABRA6	120	362.6665	0.7233	0.7233	0.0540	0.0348
chr5:161113916-161114035:GABRA6	120	507.3788	1.0152	1.0152	0.0408	0.0355
chr5:161115945-161116184:GABRA6	240	623.2719	1.2155	1.2155	0.0576	0.0390
chr5:161116242-161116361:GABRA6	120	494.9507	0.9563	0.9563	0.0322	0.0232
chr5:161116594-161116833:GABRA6	240	394.2384	0.7764	0.7764	0.0331	0.0245
chr5:161117163-161117402:GABRA6	240	501.9337	0.9991	0.9991	0.0641	0.0406
chr5:161118897-161119256:GABRA6	360	671.9350	1.2706	1.2706	0.0309	0.0255
chr5:161128462-161128821:GABRA6	360	526.6609	1.0271	1.0271	0.0336	0.0275
chr5:170814922-170815041:NPM1	120	240.3023	0.4420	0.4420	0.0280	0.0193
chr5:170817035-170817154:NPM1	120	339.2119	0.6775	0.6775	0.0377	0.0303
chr5:170818249-170818488:NPM1	240	619.6981	1.2343	1.2343	0.0324	0.0273
chr5:170818697-170818816:NPM1	120	293.4855	0.5775	0.5775	0.0222	0.0191
chr5:170819708-170819827:NPM1	120	433.6625	0.8673	0.8673	0.0431	0.0354
chr5:170819835-170819953:NPM1	119	597.9604	1.1857	1.1857	0.0764	0.0620
chr5:170819963-170820082:NPM1	120	435.3719	0.8685	0.8685	0.0599	0.0473
chr5:170827176-170827295:NPM1	120	371.3621	0.7416	0.7416	0.0359	0.0286
chr5:170827827-170827946:NPM1	120	433.4791	0.8548	0.8548	0.0326	0.0239
chr5:170832297-170832416:NPM1	120	264.9962	0.5093	0.5093	0.0622	0.0518
chr5:170833390-170833749:NPM1	360	601.7924	1.1933	1.1933	0.0351	0.0287
chr5:170834682-170834801:NPM1	120	356.8649	0.7117	0.7117	0.0541	0.0424
chr5:170837491-170837610:NPM1	120	505.8676	1.0092	1.0092	0.0691	0.0538
chr5:176514556-176514675:FGFR4	120	346.9983	0.6960	0.6960	0.0556	0.0433
chr5:176516503-176516742:FGFR4	240	373.9358	0.7385	0.7385	0.0597	0.0413
chr5:176517343-176517702:FGFR4	360	511.1251	1.0144	1.0144	0.0539	0.0387
chr5:176517726-176517845:FGFR4	120	288.4497	0.5561	0.5561	0.0903	0.0864
chr5:176517903-176518142:FGFR4	240	496.4751	0.9823	0.9823	0.0687	0.0564
chr5:176518628-176518867:FGFR4	240	327.2246	0.6362	0.6362	0.0223	0.0192
chr5:176519298-176519537:FGFR4	240	596.9998	1.1552	1.1552	0.0527	0.0373
chr5:176519597-176519836:FGFR4	240	506.0816	1.0002	1.0002	0.0752	0.0576
chr5:176520116-176520562:FGFR4	447	695.4565	1.2868	1.2868	0.0274	0.0178
chr5:176520568-176520806:FGFR4	239	675.3728	1.2673	1.2673	0.0316	0.0266
chr5:176522327-176522446:FGFR4	120	475.6221	0.9372	0.9372	0.0548	0.0415
chr5:176522510-176522749:FGFR4	240	522.7181	1.0310	1.0310	0.0784	0.0688
chr5:176523000-176523239:FGFR4	240	517.4911	1.0202	1.0202	0.0498	0.0335
chr5:176523264-176523383:FGFR4	120	501.9818	0.9788	0.9788	0.0453	0.0384
chr5:176523554-176523793:FGFR4	240	390.4580	0.7688	0.7688	0.0402	0.0335
chr5:176524286-176524405:FGFR4	120	345.7206	0.6790	0.6790	0.0452	0.0393
chr5:176524483-176524722:FGFR4	240	571.9199	1.1311	1.1311	0.0707	0.0536
chr5:176562089-176563048:NSD1	960	611.1391	1.2115	1.2115	0.0500	0.0401
chr5:176618833-176619072:NSD1	240	421.0443	0.8432	0.8432	0.0304	0.0255
chr5:176631087-176631326:NSD1	240	498.3957	0.9792	0.9792	0.0438	0.0334
chr5:176636597-176639236:NSD1	2640	704.4444	1.2782	1.2782	0.0135	0.0105
chr5:176662764-176663003:NSD1	240	550.2665	1.0927	1.0927	0.0615	0.0596
chr5:176665193-176665552:NSD1	360	545.9828	1.0837	1.0837	0.0387	0.0302
chr5:176666752-176666871:NSD1	120	317.2831	0.6340	0.6340	0.0484	0.0378
chr5:176671174-176671293:NSD1	120	359.1572	0.7140	0.7140	0.0470	0.0389
chr5:176673679-176673798:NSD1	120	512.0348	1.0272	1.0272	0.0612	0.0463
chr5:176674888-176675127:NSD1	240	597.6391	1.1818	1.1818	0.0443	0.0344
chr5:176675134-176675373:NSD1	240	532.2372	1.0590	1.0590	0.0423	0.0319
chr5:176678677-176678916:NSD1	240	442.7041	0.8896	0.8896	0.0364	0.0326
chr5:176683933-176684172:NSD1	240	445.2084	0.8859	0.8859	0.0354	0.0280
chr5:176686960-176687199:NSD1	240	535.7222	1.0468	1.0468	0.0249	0.0197
chr5:176694521-176694760:NSD1	240	512.8397	1.0146	1.0146	0.0329	0.0244
chr5:176696586-176696825:NSD1	240	441.4898	0.8665	0.8665	0.0296	0.0208
chr5:176700669-176700788:NSD1	120	406.8808	0.8099	0.8099	0.0434	0.0349
chr5:176707521-176707880:NSD1	360	536.3328	1.0671	1.0671	0.0525	0.0364
chr5:176709464-176709583:NSD1	120	401.6843	0.7959	0.7959	0.0333	0.0286
chr5:176710739-176710978:NSD1	240	495.0162	0.9641	0.9641	0.0229	0.0135
chr5:176715814-176715933:NSD1	120	395.9351	0.7827	0.7827	0.0379	0.0296
chr5:176718938-176719177:NSD1	240	638.6596	1.2624	1.2624	0.0314	0.0239
chr5:176720807-176722486:NSD1	1680	707.6199	1.3018	1.3018	0.0301	0.0217
chr5:180030171-180030410:FLT4	240	501.0870	0.9770	0.9770	0.0385	0.0307
chr5:180035951-180036070:FLT4	120	388.1165	0.7574	0.7574	0.0473	0.0378
chr5:180036846-180037085:FLT4	240	473.3026	0.9389	0.9389	0.0560	0.0348
chr5:180038286-180038525:FLT4	240	461.5652	0.9004	0.9004	0.0596	0.0440
chr5:180039499-180039618:FLT4	120	393.9262	0.7678	0.7678	0.0511	0.0388
chr5:180040001-180040120:FLT4	120	370.4973	0.7331	0.7331	0.0607	0.0459
chr5:180041064-180041183:FLT4	120	344.3217	0.6789	0.6789	0.0486	0.0373
chr5:180043308-180043547:FLT4	240	478.5304	0.9451	0.9451	0.0553	0.0366
chr5:180043887-180044006:FLT4	120	404.5318	0.7993	0.7993	0.0602	0.0360
chr5:180045725-180045964:FLT4	240	633.1791	1.2098	1.2098	0.0636	0.0433
chr5:180046006-180046125:FLT4	120	431.9533	0.8351	0.8351	0.0701	0.0548
chr5:180046250-180046369:FLT4	120	371.6807	0.7077	0.7077	0.0282	0.0251
chr5:180046658-180046777:FLT4	120	391.9171	0.7555	0.7555	0.0350	0.0280
chr5:180047121-180047360:FLT4	240	536.5622	1.0622	1.0622	0.0883	0.0708
chr5:180047602-180047721:FLT4	120	414.9318	0.8037	0.8037	0.0385	0.0276
chr5:180047822-180048298:FLT4	477	629.9773	1.2137	1.2137	0.0560	0.0321
chr5:180048483-180048962:FLT4	480	586.4850	1.1313	1.1313	0.0424	0.0275
chr5:180049726-180049845:FLT4	120	319.0534	0.6310	0.6310	0.0686	0.0566
chr5:180050878-180051117:FLT4	240	553.5734	1.0733	1.0733	0.0417	0.0327
chr5:180052842-180053307:FLT4	466	573.7412	1.1338	1.1338	0.1048	0.0894
chr5:180055881-180056000:FLT4	120	418.0328	0.8226	0.8226	0.0523	0.0348
chr5:180056224-180056463:FLT4	240	525.9772	1.0352	1.0352	0.0869	0.0635
chr5:180056646-180056885:FLT4	240	429.0727	0.8444	0.8444	0.0682	0.0536
chr5:180056904-180057143:FLT4	240	479.2880	0.9431	0.9431	0.0722	0.0517
chr5:180057222-180057341:FLT4	120	314.3431	0.6100	0.6100	0.0448	0.0317
chr5:180057498-180057857:FLT4	360	474.1220	0.9372	0.9372	0.0880	0.0730
chr5:180058671-180058790:FLT4	120	363.5688	0.7180	0.7180	0.0696	0.0539
chr5:180076457-180076576:FLT4	120	208.4284	0.3802	0.3802	0.0549	0.0382
chr6:393141-393380:IRF4	240	547.0502	1.0847	1.0847	0.0741	0.0575
chr6:394794-395033:IRF4	240	542.6933	1.0722	1.0722	0.0323	0.0206
chr6:395831-395950:IRF4	120	380.5013	0.7562	0.7562	0.0471	0.0351
chr6:397060-397299:IRF4	240	538.2241	1.0699	1.0699	0.0406	0.0348
chr6:398822-398941:IRF4	120	437.7236	0.8777	0.8777	0.0429	0.0363
chr6:401421-401780:IRF4	360	579.3050	1.1381	1.1381	0.0464	0.0353
chr6:405014-405133:IRF4	120	380.2777	0.7647	0.7647	0.0367	0.0315
chr6:406713-406952:IRF4	240	476.7311	0.9585	0.9585	0.0418	0.0298
chr6:407402-407640:IRF4	239	569.3265	1.1331	1.1331	0.0507	0.0452
chr6:20402364-20402602:E2F3	239	433.5167	0.8509	0.8509	0.0335	0.0265
chr6:20402606-20402965:E2F3	360	472.3193	0.9403	0.9403	0.0523	0.0477
chr6:20403954-20404073:E2F3	120	145.7734	0.2671	0.2671	0.0303	0.0236
chr6:20445278-20445397:E2F3	120	396.5419	0.7840	0.7840	0.0378	0.0290
chr6:20480073-20480192:E2F3	120	532.7407	1.0607	1.0607	0.0397	0.0351
chr6:20480207-20480326:E2F3	120	654.8005	1.2604	1.2604	0.0320	0.0266
